Date,Predictions
2023-02-22,28.777877807617188
2023-02-23,30.025049209594727
2023-02-24,30.944419860839844
2023-02-25,31.64551544189453
2023-02-26,32.19341278076172
2023-02-27,32.629520416259766
2023-02-28,32.98159408569336
2023-03-01,33.269012451171875
2023-03-02,33.50574493408203
2023-03-03,33.7021369934082
2023-03-04,33.866031646728516
2023-03-05,34.00347137451172
2023-03-06,34.119197845458984
2023-03-07,34.21696853637695
2023-03-08,34.299800872802734
