Date,Predictions
2023-02-20,133.3343048095703
2023-02-21,122.94473266601562
2023-02-22,120.99633026123047
2023-02-23,120.6335220336914
2023-02-24,120.5660629272461
2023-02-25,120.55351257324219
2023-02-26,120.55118560791016
2023-02-27,120.55076599121094
2023-02-28,120.5506820678711
2023-03-01,120.5506591796875
2023-03-02,120.5506591796875
2023-03-03,120.5506591796875
2023-03-04,120.5506591796875
2023-03-05,120.5506591796875
2023-03-06,120.5506591796875
