Date,Predictions
2023-02-22,80.64616394042969
2023-02-23,78.76541137695312
2023-02-24,77.9609603881836
2023-02-25,77.61842346191406
2023-02-26,77.47285461425781
2023-02-27,77.41104125976562
2023-02-28,77.38480377197266
2023-03-01,77.37367248535156
2023-03-02,77.36894989013672
2023-03-03,77.366943359375
2023-03-04,77.36610412597656
2023-03-05,77.36573791503906
2023-03-06,77.36558532714844
2023-03-07,77.36551666259766
2023-03-08,77.36549377441406
