Date,Predictions
2023-02-20,97.33332061767578
2023-02-21,92.63079833984375
2023-02-22,90.76520538330078
2023-02-23,90.03047180175781
2023-02-24,89.74198913574219
2023-02-25,89.62885284423828
2023-02-26,89.58451080322266
2023-02-27,89.56713104248047
2023-02-28,89.56031799316406
2023-03-01,89.55765533447266
2023-03-02,89.55661010742188
2023-03-03,89.55619812011719
2023-03-04,89.55603790283203
2023-03-05,89.55597686767578
2023-03-06,89.55594635009766
